"Name","BM1075","BM1077","BM1078","BM1079","BM1092","BM1115","BM1116","BM1141","BM1146","BM1152","BM1153","BM1158","BM1161","BM1170","BM1179","BM1181","BM1182","BM1186","BM1189","BM1206","BM1260","BM1277","BM1284.1","BM1284.5","BM1292","BM1314","BM1324","BM1495","BM1471","BM1489","BM1490","BM1498","BM1500","BM1501","BM1503","BM1505","BM1507","BM1519","BM1523","BM1526","BM1532","BM770","BM810","BM821"
"PTPRC",11.2101597087186,11.0690402853584,9.82744696674468,11.3113397292774,8.5455063208266,9.97417375005721,8.74115840879858,9.6293191149858,9.28991592563782,9.95785346093033,8.56838057586792,10.1199951121352,8.99485033708768,10.0644410536822,10.6810188453526,11.6061216906379,12.2226401522456,9.96955374051331,11.800183840228,13.1754167562348,12.6532548648528,12.2205724916466,9.51976049812929,10.7514805908269,12.5525470256536,13.2477711273846,12.2992174691538,11.7916214770737,9.55373732210157,10.8741201773954,11.1778540950066,10.3949006157769,8.47263344706304,10.9510525848768,9.14734680333349,10.1412786346667,12.156590823486,12.4233120965028,13.6031016901789,10.180076018829,9.80481053993762,10.1649588703023,8.87098833151912,12.0119379162688
"CACNA1S",-0.021170309720744,0,-2.50757455582441,0,0,-0.761968919303847,-3.34196130818162,2.05251571072617,0,0,0,0,0,-3.03725998763065,-1.35705634369052,-1.99153605894607,2.42939636327882,0,0,0,-1.9954827876445,0,0,0,0,0,0,0,0,-1.54673002456644,0,0,0,0,0,-3.09740617927294,0,0,0,0,0,0,0,0.095941968463066
"DUSP12",9.95462222067517,9.44968749143244,9.05127113727111,10.0213115942819,9.06211283754409,9.60755772005281,8.99768551275199,8.61366086277893,9.15324672310784,8.82162547079189,8.95480133008543,8.69573397450049,9.37236758402011,8.79474598154076,9.39325886049239,9.28221301309136,7.78862985990536,9.52977864090611,9.11664499298955,9.59658037351937,9.27674086512161,9.07329196852445,9.31657409195002,9.39170964751125,10.1483747154145,9.48193761707276,9.04000874216489,9.83661321200066,8.92528069200408,9.72475445276113,9.60613842178041,10.4685334516537,9.73657491919404,10.131525399678,9.43800066668184,9.99906755289827,9.95808665981202,9.65182972022163,9.5006561671645,9.54114604568877,8.99568619942599,10.2816605596621,8.91597274476752,8.77981026012114
"XPO1",11.8777906936154,11.3597854191928,11.7173267528895,10.8813426785537,11.9112836632968,11.4676541036974,11.7099930025945,11.9368528989018,11.6691586263966,11.8787898287094,11.8458549560648,12.0100002889131,12.1548631223334,10.9488685116783,11.8155063587765,11.9780371328497,10.8168918860468,12.0529374947455,11.6994129772223,11.2455058856449,11.8634499757395,11.8863216522191,12.0139438809182,12.1874668726993,11.851987720172,11.8982089935451,10.8479571849318,12.2750441419513,11.9581125556202,12.1701045682293,12.3060983662927,12.5051500595728,12.006513073208,11.3141973620942,12.1120517714429,11.9882228474962,12.1673424152133,11.8819514154576,11.6370575222348,12.0062593623311,11.8426871619913,12.114936168955,12.2549693452043,11.6819469432513
"PALB2",7.84238079370151,7.19877633950622,7.60292057211771,7.04590575245034,8.18769018347803,7.19487826219529,7.19906643291348,7.00882479055763,7.60492251915413,7.13064399038217,7.45413567881739,8.80532202125836,8.0168196565243,6.96913299920092,8.11037883168299,8.25686009225208,5.68889601633812,8.03751127461566,8.27363520176517,7.14755548523121,7.54315896520677,8.22913325028129,7.65022137149629,8.01033305543756,7.69327713117134,8.25681739391826,7.03739776252141,8.17467828152177,7.92846332528776,8.5131727720505,8.71935183065695,9.4058765949166,8.79687539953602,8.46612884419733,8.48225720385176,8.54603824795397,8.58594616597354,8.50062277638622,8.09753632673867,8.48503127162865,7.80260769306591,8.99916872876728,7.33248800433127,7.43595494688969
"KAT6A",10.6427695927161,11.2325531669614,10.7883487654076,11.3571561548488,11.162900668806,11.2344748838761,11.0270512844973,10.6319640331061,11.5994145829612,11.1899069099598,11.2676173909431,11.1497100058244,11.8353688221799,11.1544184803339,11.1083674682499,11.0994229167038,11.6264254356838,11.2460770383345,11.1432968703811,10.7701687356299,10.3415614129756,11.314595122811,11.5042362505235,11.3449912386353,10.9446890018933,11.1714176969743,10.8245899130166,10.3895693208609,11.0639706051706,11.0291107780263,10.816807669308,11.1752426268785,11.1191141987142,11.1719621113047,10.5564126711536,11.1570373688996,10.3393620245036,11.118003957263,10.8122834969599,11.531598581966,10.518109156109,11.0537593750077,11.2618171585939,10.6660208881174
"BCORL1",8.37834159804044,7.05468907295685,8.11622987204186,5.98278225286466,8.42653185502725,8.60995247647543,8.53042574068038,7.99757242771225,9.00266277371894,8.15486611709461,8.89164553197586,9.54052467771329,8.45880310198893,9.73005843908583,8.42543924248365,7.67676809336135,7.75606331359897,8.52694766664735,9.5932051609562,6.83503401152298,8.02135472988215,8.35541543698631,8.24774469721303,6.38988216034288,7.83786832447481,8.48839131125732,7.73971209447449,7.89452963197482,9.47169126885697,6.7461502793905,7.21607881519889,7.50415754354244,7.21251605386306,8.21333701075813,7.28260649115264,7.03130965724009,5.02200136634362,8.87817101477441,6.61256114655797,7.64023564364541,7.30466173752739,7.45155846273583,8.08606822165542,8.63716053295041
"ATRX",11.2313206182206,11.8743361378019,11.4961830513517,10.8245291908867,11.694791520815,11.6269739937529,12.2295828988214,11.7182126962389,12.2865276399811,12.2606222914047,12.3094662873417,11.9669198546595,11.9168773195846,12.010809393506,11.8082924146541,11.8502903594144,11.1363935703847,12.5421488271746,12.3487949055447,11.0311660541839,11.3148748708653,11.2625872601709,11.9265375992798,12.1027390366381,11.2522944749627,11.5935023096752,10.9303233924787,10.5550088258331,12.2421435667365,12.1623718780501,12.0756363983543,12.0812406677505,12.6507115848588,12.0450092406019,12.9701825975528,12.1290683756172,11.9688390553845,12.1062954691073,11.8481378148646,12.038653790508,12.1797371695988,12.2752298950242,11.7532235543203,11.2844080039832
"MECOM",2.17351316688031,2.62035321455397,0.133737112148512,-0.777870585331484,1.26982252164755,1.5179478702846,1.18702277450448,1.82606274480398,-3.08568653494011,0,-2.13537682829079,0,3.50384367022597,1.6733533469791,1.18717547453963,1.49409554494063,5.83614116937903,1.10890577967721,0.461763227161396,4.47229455436454,7.79256438342601,0,5.40612706163406,7.42525108994003,2.37926717562274,7.90134537738569,0,0.299384172147065,3.20640317156267,6.40360999794991,2.95405054428553,9.24991789422153,-0.225956429509045,9.59711855084759,0.326273865417421,6.86844522602361,-0.300718453897383,3.53518590342185,4.49034966620588,2.89961610737401,8.94645033417197,2.81299799921824,-0.337661404763355,3.89167299718382
"EPS15",10.2590417939464,10.3981170233201,10.4790020515776,10.0543264689743,10.6976515786732,10.3935897469036,10.3158063293203,9.637034380173,10.2002028965129,9.46093708437567,10.4680059768701,10.679065486792,11.2218001821642,10.324562560396,10.39602551917,10.8279578479674,10.7031013685633,10.6835475230908,10.7330105265394,10.7664337762053,10.9561860255414,10.9001525696014,10.8726165418897,10.7008643420625,10.2199021900022,10.9354024933931,11.1104365085781,9.64607968108184,10.4820583015776,10.8862514974714,11.1538527452833,10.6707911923244,11.0777623521757,10.8216223204472,10.7856247884026,10.945507500842,11.0234843708321,11.2548248243431,10.9184379447025,10.6477866786828,10.5724406572795,10.94030165026,10.989896948511,10.67832102411
"GNAS",13.5478786002896,13.2463360378411,13.5653333376473,13.7816757196031,12.9961164702234,13.5427995370829,12.9680345425951,14.0322865711019,12.973732222286,13.366766434443,13.435188449513,14.2473195024192,13.4796156190602,12.9378558260333,13.6094746111804,12.903365781773,13.7298547709352,12.9939580347341,13.0200745742819,12.6450672433256,13.3744526333801,13.2113267225052,13.3488871492159,12.4565034313921,12.9966940223805,13.3334106471379,13.0992733415147,12.8087225135143,13.2204697880942,12.9722098005422,12.2547162019732,12.7758648982852,11.849434710298,12.1471326338045,12.5769574292634,12.4780301911071,12.2962531424662,13.5545945479856,12.378804434241,13.1461583442292,12.0469333608329,13.1979630980566,13.1985189095378,12.9761832252742
"PTPN4",9.76518097916361,9.58886299133959,9.90120112136401,9.826489624768,9.28976836318967,10.2674578161781,9.02029051866403,9.4423500613333,9.40272622231316,9.21322113761937,9.21334687342347,10.1517214841537,9.67969001043729,8.53763533158054,9.79303104000958,9.81753215573347,10.9924568352847,9.69715151374148,9.79387436905681,10.1796156371435,9.85369925190133,9.3718737861629,9.63224031027893,9.87361909096866,9.1410114085725,9.28647343598636,8.69639248898404,7.94317329706414,9.081187795795,10.1733352545167,9.90024293386629,9.87097202800682,9.3324212590181,10.1441846884109,9.70656875016019,9.74718127316782,9.69061419893816,10.1388206329073,10.5556921259547,9.47866004934983,9.44972993435505,9.80336155617942,9.27171715096039,9.29907954410863
"FUS",12.3460333415648,12.8376500671364,13.3874742756254,13.0679275228664,12.3287312897756,12.8448704105311,12.0202570262646,12.4014652862597,12.1237915145775,12.4096000266365,12.4842432271916,12.697552781456,12.8488683392742,11.6650389877202,12.465811236624,12.5311850629671,11.827989520602,12.0654383400934,11.8542922325068,11.6314917749515,12.6527588946331,12.0090151639054,12.7027408855443,12.0368521561311,12.3544139249362,12.7308168450234,12.162874131903,12.5916456466142,11.8831819523271,12.1059726501261,11.8374981245901,12.4007278682447,11.029345761924,11.4772315410856,10.9532629491479,11.8423863863733,11.2158855615234,12.3465495535535,11.5126861222419,12.3845226944394,11.5622277858492,11.9961473607786,11.9311602501795,12.4118528116875
"DLL3",6.66736236820431,4.68121350091122,2.83645397539855,0,-1.12343079812525,4.60035040323672,-1.67815500674034,2.20398353961818,3.53610463734157,0,1.43738915403235,6.78071140434429,-1.30643766191175,0.969064634203579,7.20338454589668,5.11968921189158,0,0.001692730539484,4.30435048194488,0.44099895865805,-0.337854670872981,0,1.90652968434911,-0.947289197373032,3.10537251195672,0,0,2.87693611442703,1.93319605326323,-0.034241568664692,0,3.50329644606633,1.99722049693687,4.2080823100267,-1.61438563483642,4.94383362790292,2.05642503128682,0.851304098121393,0.223736386923831,0.887284281551587,2.32256129903217,5.06609969840726,0,3.25789618525797
"ESR1",3.06333622891697,5.63668745978119,5.79362700342052,6.53549082373193,4.8514460311481,2.23726633831102,1.91372927895311,0.478330924963075,1.30863289129743,0.340806068160058,1.72496933178221,9.03673025903023,3.79825471789492,2.0865303892558,9.40107902232267,7.90159516094332,4.55157864584439,-0.092114095862235,5.75463551614115,5.39885698286575,5.3423984711249,1.25514477410615,4.34200545254406,4.52109641733171,0.46223244805686,5.51929757679518,3.45915984175599,5.91829964152032,2.48232711536936,0.048218047206589,5.93425027667181,7.04488563395659,-1.14600754551326,7.94208197214236,3.54969011490896,7.32794515642224,-0.08409213792592,5.75546820361509,6.11310075856374,4.43089052920922,7.92852263301552,-3.5410804978309,4.21503312185254,6.15948433994365
"CD200",10.1232918598988,8.49561657085415,9.9907681996512,2.96641588523309,11.4597666451448,9.59389976380614,10.4283382902676,9.06186955939601,9.577208494306,10.1492613168442,9.79105566595028,9.64795036634122,10.4201861356893,9.67618121879735,9.75150308061225,8.92745985274997,3.43990234183646,10.4972290519304,10.8273237839229,6.70172565429631,7.94379725319459,9.80186770123948,11.3009266267123,11.2659604468009,8.90841817771739,8.06395391355009,9.08604144468045,2.37461330407325,10.6054092020957,11.04224117604,11.638944430929,12.0799074255606,11.0896491918859,10.7705686553844,10.4749070275094,11.3830890737933,9.36370746427735,11.7814541397431,8.24026635797189,11.0491009989455,10.503277740683,10.4183302135712,10.8724281375449,9.50656715556874
"CEBPE",5.28864378744058,5.51642844388834,4.11415510314166,4.2376660432493,5.42591665414339,4.35370367771738,7.63908831353518,3.75559104517215,7.72985242619078,7.63058902218775,7.56078843988156,4.67683787322884,6.95764294208332,9.47934701868399,6.46466310517771,4.72356778988551,7.31286122395954,7.78674964662939,8.48889420240571,11.0008681326816,9.25229687376234,7.6507442136423,7.68214089454727,8.89810103234991,6.21791647326368,9.2387052663037,7.92127645625569,4.11825248340793,8.7637291044038,8.35867035465755,6.69381271889375,8.82380141636045,8.7534987843712,8.62393050424202,8.5597980818906,8.6742927800508,9.04268823093435,8.29406008861645,9.72344406485242,7.98980329020195,8.90051504027354,9.22544061884373,5.52647783036141,10.1272874515975
"TINF2",7.86913353236153,7.88998279481086,8.54814715881919,7.14920300912387,8.29937002623366,8.39357093642171,9.14850238775781,8.36110251623067,8.95139089341466,9.39248739315659,9.86618398774622,8.66533097434715,8.51847931372391,9.01199285769855,8.67032183082543,8.35138945747669,7.70680277959656,9.64823249088173,8.7204726597951,8.43609966806835,8.79448665090067,7.50951233471678,7.1677012676506,7.57964868840296,7.94608408701119,8.4936749309855,8.06889703081027,7.35278916044906,9.53142088454402,7.99352335991832,7.90234638090054,8.17338463552088,8.5854074396535,8.41646316354719,8.38346199438937,7.9838736353087,7.93069788167906,7.90572242346034,8.49755080708139,7.37193653617385,8.06045757013151,8.79380747966395,7.74951723277269,8.58002933510726
"HDAC6",9.59522416945045,9.19194028031211,8.41874917487648,8.50523241888696,9.06234648662813,9.51903457859953,9.83729577707897,8.93927744205945,9.83816030450405,9.48642742224522,9.94856556369579,9.48953515465991,9.58289153472428,10.1672917501734,9.40483810993311,9.23742070314653,10.097670621514,10.2016644887114,10.060436894693,8.83029906064984,9.08072535736543,9.18403830726584,9.20133340481448,8.91325696111635,9.44984024875371,10.154281175996,8.57139165538228,9.29649760174519,10.4199714929555,9.01315376422131,8.49860982492127,9.21022932441042,9.48859746886911,8.64460412341345,10.0402873261226,8.86075474074573,8.07296985067536,9.67243555572119,8.44093097175774,9.30980807644314,9.1815194425034,9.02406162986233,9.45826382755423,9.12105054290556
"MSH2",9.52787883645236,9.35747447746968,9.49797491374193,9.29786809444668,9.47198420860945,9.07710822874625,9.09350022283351,9.04822522249362,9.0802173322256,8.77189703765082,8.92878704238336,10.4479611304108,9.9634478448373,8.12987168128809,9.94307701154278,9.67393363878875,7.87892639512273,9.78153921296689,9.6444335147384,9.13023528579419,9.62418783727399,9.30934921372286,9.72651459163541,9.94342801968495,9.89481704196024,9.29291169173934,7.93117133427951,8.63358787405491,9.7403535091678,10.539870283757,9.98011545014836,11.4440632434131,10.2467649899261,9.39167493694655,9.84975287755317,10.3470121613523,10.235334502115,10.2443635080462,9.54809121317775,10.2765478625397,10.1310533357063,10.6403507082865,8.83341292797698,9.17443575443558
"BLNK",12.3355732474084,11.9090685057953,11.5744406441756,3.24871622420652,12.4935474277329,12.125672018434,12.4230691702212,11.8251925713892,11.8331551720145,11.0946768914527,11.9914563971841,12.0829788214706,11.3113540881443,11.6398423048513,10.744965618646,12.749839881169,5.06959459626733,12.0986863396092,12.01941912292,8.79487697416837,9.55689740877464,10.0344586306995,10.5309985710866,10.6746748157223,11.3486355443985,5.62219901078163,8.41135188874517,5.08310407676824,13.0322286585715,10.3539266880497,12.3242583369563,11.675938757513,12.310744706965,9.94543990919864,12.5514068065843,11.6485012286325,10.4892462592411,11.1878650370165,10.0003736659759,11.7859252840367,13.0729223102655,8.05021736948198,12.2955325087502,11.8488266836365
"JAK2",8.81899703564292,9.11755205939508,8.12361245233138,7.88385128942309,9.34706437856151,9.13087174189542,10.431117002238,7.76873717472614,9.18899907155184,9.12078441393888,10.0113097187452,9.73486618308827,9.13302964182467,8.76473120138681,9.3799104024743,9.86511826408606,10.079309404385,9.79281005111805,10.1494899336511,10.6591901282485,10.5183150946854,11.3598329092363,9.67097896779908,9.92358620534066,9.61825011935097,10.7297438797116,10.3055334455524,9.39258091168826,10.8244246806917,9.19277266874396,9.55032389834777,9.45090476423702,9.22091368225968,9.43722974714048,9.57697688968485,9.3736077197868,9.02210111452379,9.74945794426708,10.9460950530221,9.19187168581798,9.50512744713839,9.52692306317583,9.69366534407554,10.2740963185116
"ABL1",8.9762560769291,8.40131919916371,8.47574957609247,8.11541587730058,10.1585692694675,8.80655590184417,8.85796861401485,7.60018755276083,8.72050865346371,7.96885518937899,9.30251206156667,9.88470931469963,8.55787711282295,8.76099411495997,9.11460422081321,8.58704563028742,7.84766520510884,8.77392637366607,8.95667169431343,7.23072296402355,7.95828423027698,8.51180176780419,8.27737971105923,7.15696708515384,8.62079420441795,8.56955076883408,7.85069102693919,8.49970011571039,9.5815344462062,7.71968367562187,7.6993596162129,8.76268132411182,7.24730807516047,7.03459678956611,8.0136308230678,8.32366243830021,8.69714713232471,8.46093125409379,7.20335355349046,8.58164250627162,8.10905962350198,7.45198387610488,8.11029086978247,9.00308001687726
"MTAP",9.10132167601823,8.33795687606626,10.1314002444845,7.89358151092566,9.40912553221727,9.2881380387433,9.26231131092497,7.73877033584843,9.32599832205056,8.19759386800232,9.43827353469153,10.3029929106369,9.79129850365629,8.52226775656941,10.1351374295322,10.2757816290804,7.73303365108631,9.44848739691645,9.63182459310986,8.56333145775523,9.27664043014714,9.75539222521638,9.5437307314435,9.43785672476733,10.012590335554,9.49055315557595,8.31681357650383,10.6542068166112,10.0416892138583,9.62048625219718,9.64348183037329,8.56841454388608,9.56360303770586,9.23637653081333,4.82748594713288,2.27885040202751,9.18938837414288,9.52928771050461,9.05656042251858,9.52289773025427,9.49556339117881,9.45002614384206,3.27250326078817,8.64486394252479
"SMARCB1",6.89681717698495,6.09828515370177,10.1157210582252,7.39263722766835,6.63091790766349,7.03792858760335,6.45264012289965,11.0215237726885,7.48549128006363,10.6976841199807,7.28504043621876,7.77749994264789,6.87936084302094,8.97095685843459,7.60555411402303,6.62780398422694,6.57827922358494,6.5326211463828,6.56579854813663,6.5286478584382,7.87123048369658,4.7495814628689,7.30378716724266,6.55545284398338,7.28867679307641,6.95754990997919,2.86210617445081,6.76035923360406,7.50642457103909,7.00099164720712,6.6780277078112,6.4826613851764,6.26680795612598,6.19494103493846,6.49959823240526,6.42099441947097,7.05753302981629,6.48921067420757,4.450993322639,6.84136340366287,7.85638212572962,6.77049595905591,6.52823292094328,6.70031498898878
"SF3A1",11.8221875027187,12.0516743661399,11.8038436953481,12.1408857747497,11.7681979244298,12.1625310808669,11.734560081453,11.6663624575951,12.3176244341244,11.4999451765549,12.1544869219084,12.4741110407862,11.7222924713785,12.257401988755,12.024805203536,12.0140006809099,12.5756721754625,12.2734260628914,11.9103074609005,11.0930794712848,12.086590448163,11.8157335271651,11.8045871037591,10.5827504739363,12.3456607978976,12.2224979025796,11.6016644521085,11.9339177387424,11.7290678143714,10.5668216465044,10.3523384096627,10.0791997767387,9.93698738072005,10.4364615720056,10.300154601208,10.53503044182,9.30572744915357,11.4498226155618,10.9527993206802,11.3618528470979,10.2412178835601,10.9627182277565,11.6755834385522,11.9252221582148
"MAPK1",11.1740654207046,10.7818096486297,10.7232444172182,9.94712744589301,11.1796894920084,10.5545070560322,11.0246302785834,11.2786654896932,11.4578681675771,11.2638425911464,11.248719450706,12.0045240858517,11.1232626191723,10.0411236988145,11.1803179030552,11.4485663870296,11.8931868494927,11.3747986919455,11.2129069574144,11.4024154699867,11.6591863513204,11.2105604327977,10.956930941428,10.8261405902319,11.027243095206,12.2158988148799,10.7977874611501,10.4964611941139,11.154725970416,10.9243378894541,11.3696433193191,11.030332102456,10.9341492454948,10.6446413377909,11.1067636985916,10.8496319936217,11.3525850660292,11.0552707969459,11.4366961949447,10.9287734772947,11.058916520649,11.1642266135014,11.1968684651181,11.4739790738547
"CYP2D6",1.15301341960525,2.2078716170126,4.84015416692812,2.75262293875601,3.49626752274337,0,0,2.23314259785198,0,0,1.32557465508345,3.28296563304448,3.46571775945439,1.57892325987546,4.12147234784563,3.99854791826923,0,0,2.84706987758993,0,0,0,1.53050328606971,1.70402955639129,0.467367135217286,0,0,1.35436470476836,0,0,0,0,2.16378273491346,0,1.06463249606828,4.04486121462062,2.77926854673893,5.1924503629633,2.99148502145254,4.70887403599062,3.06488198955362,2.8417797405653,3.25153505205145,2.34283745414629
"CYB5R3",9.93380470448552,9.71269831331345,10.0805593460197,9.75309171241946,9.85324931032025,9.81547277215565,9.64587581090181,9.69854572892454,10.029723316065,11.2782325073868,10.2998571755406,10.4699840423096,9.72535049127455,10.6887475518905,9.88095123905859,9.84044225893282,11.7533263660156,10.3366183381249,10.4155420478741,9.5544112549635,10.7977128411174,10.5972306559486,9.6675887911157,7.94319301648404,10.6143857635063,11.7744568628687,10.5685451810491,10.3770063680866,9.77333824863078,8.9359026013502,8.97453321863048,8.76679083914902,7.99604547797699,8.50004981475076,9.34045226022555,8.75291631636054,8.25330293440615,10.1204676234636,8.61055148618377,9.58670195991436,9.20930254006282,9.57241481555913,10.3867919881314,10.249585452103
"RPL3",13.8341189204894,14.0125180791789,14.5238192438874,14.1800543154571,14.1394169724629,13.2897057541872,13.63359487466,13.5770966242466,13.7476905980899,13.7426130071236,13.782137128847,13.2754355447673,13.6646041439943,14.2468189584538,13.7671996681597,14.1135358546963,12.4695482221607,13.2353536099502,13.1882235771109,13.698807561784,13.9693363605541,14.2612486315068,13.3714282759487,13.323472032756,13.6915329101196,13.370688943075,14.2539089201416,14.5705446279702,12.9807269622142,13.5602287492066,13.8254128937979,12.9825041678832,13.7221763077093,14.335002407959,13.6247267808225,13.6916372748127,14.1936829370681,13.302922934127,13.6376068337069,13.208876001509,13.9186078828985,13.9846749892375,13.3896157691739,13.7131431689453
"IL2RB",6.39004639716842,6.1638495012245,4.15292713217354,6.21427872477407,5.53053893018976,7.60484398483175,6.43577803925086,4.91254491603241,5.51424692005209,5.02118831622421,5.28017200631406,6.6877298097932,6.24683410584948,7.95030594433607,6.98821910962958,7.68620309124496,5.86485091908945,6.41766042961189,8.6933048249205,7.8778334955425,9.92164162911754,4.07168905703053,6.08947683737088,4.49612892910879,8.11158794814602,6.78248042266641,5.30873229980192,4.7028558726246,6.76556207509751,5.02006547758899,4.65495898423202,2.58268244403346,2.96049206382977,4.03222209147535,3.94160881854948,3.11185010998879,4.59490774545058,7.86360756366723,7.90611006682499,6.80838413674299,5.26179597447029,2.98319172922003,5.95865541426317,8.13633912287034
"EP300",10.6019268723262,10.9093320340134,10.7717254604159,10.8996191213822,10.6150042526738,11.3184427953847,10.8705617881304,11.2455933786306,11.4510748835588,11.7831940136455,11.0615697571568,11.4369890546839,11.2743719922206,11.7372271916405,11.1889554834873,11.041042664755,13.373198094504,11.0914777118099,10.9248972164089,10.9535805481558,10.9852639913023,11.0866521378025,11.0852134811412,10.2585978470258,11.2328460032709,11.7139061898105,10.9592910478607,10.8656884808926,10.9464643496301,9.70920242064865,9.66743582631097,9.60573685042251,9.0681848214124,9.47259262298799,9.42092557377208,9.78508464765584,9.33034389568415,10.6747799354202,10.2480174311183,10.6266231151281,9.66673836106001,10.0535115025403,10.915042958738,11.0840377842119
"HDAC10",9.12454253796588,8.90684014247849,8.71660576205204,8.45598188677337,9.42892856213745,9.10450763682971,8.64671593104703,7.03728082562162,8.92684414440376,8.14870088793034,9.05275783286859,9.4026566911266,9.50227970004935,10.1236075511195,9.59731754933717,9.4226048281857,9.44788762270388,9.11009519026589,9.21113828746724,8.31451156881503,8.88044072135735,9.6591298835725,8.77633844316442,7.76708646624887,9.96369868371331,9.85633646163482,9.14125452761945,9.90871182639778,9.49398378936479,7.78023149810992,8.17139439921236,8.13859911016109,7.21898357253215,7.6843719980602,7.95536657101358,8.36308051589562,7.10816748150091,8.85691992568329,8.4154392310918,8.34268181924821,8.33084673992472,7.82673514851335,9.31097533648289,9.20276806497106
"POLE2",8.00397344229442,8.58563634866002,8.34474125018123,9.33292518071216,9.09680260419062,8.09273619790906,8.1921577669621,8.8120056129838,8.88794886922816,9.28067229239561,8.60717188603802,10.4492172274862,8.70012402123396,7.23716400414988,7.84113037640534,8.69343959171938,8.49283818877582,10.1704674354454,9.89448887470237,9.21020396150914,9.30475600902795,8.60307142746249,9.11670954322685,8.99942432309998,9.43581383163635,9.18341635059091,7.83222010013434,8.54777780539659,8.84413806402418,9.18424626014359,9.5262703635785,10.8695907373178,9.68909018178864,8.22736086585905,9.19152454870212,8.49219420128161,9.61332608148603,9.54235138075815,9.40307865025385,9.31053596007924,10.0031778682393,9.91388354174856,8.56621218542246,9.01278276855511
"STK4",10.1362867871266,10.5748283534352,10.3233187752783,10.2536114722046,10.2623253256876,10.5013488763616,10.3447848099043,11.2801422867992,10.2239977888077,10.6843438254483,10.1998195596922,10.4050643343424,10.7888191693905,9.41690390107233,10.6599753066834,10.7160212862044,12.1472171569469,10.46582369071,10.8456031890825,12.0448684967612,11.5404558472449,11.2042304293139,10.7166935641932,11.0853605951891,10.5446561923054,11.4762616777393,11.4895109810649,10.5783501043731,10.5010548360938,11.0111595583059,10.7950674810268,10.5230020748952,9.96980281802625,10.3488189039756,10.1763876657763,10.5970814230186,11.0459908787516,11.2379243416251,12.0878065127932,10.5223699152322,10.0994274773219,11.1256434722425,10.524688464819,11.2151215363821
"TUBB1",4.36814218413249,7.3656073872657,4.4409599030102,2.66893806879558,3.10506151582451,3.85126931240413,6.01882230949267,2.17171795828557,2.00702717716366,4.34710916188061,3.17427121946078,3.98057466313259,3.39738295875988,2.84157083866434,5.41104935343754,7.44598709749229,9.77609627766369,6.5847403386364,6.02279764991612,10.2253378918967,7.13977597583059,3.4440061219153,8.03142127276156,7.35073867498048,7.23896631609701,6.26019487657453,4.85126276499861,2.87103634122677,5.69020441923275,3.84546345492978,5.88559005530287,3.32172610344191,3.10897751732627,3.67431578721956,4.92034675707517,3.86461663510842,4.17762021561941,5.41511284431408,8.59640744128387,5.92982346745813,7.14285039759808,4.94095583451484,3.97541934225145,10.052530044391
"HCK",8.11317897278134,7.99178031759196,7.26736032879002,5.40954975963266,5.7284414455972,6.7750919959761,7.56278867474935,8.05379765376629,9.71601673614808,9.85920443507006,8.51016366823772,6.2402693875382,8.08694561132387,9.34026941217726,7.17043937078052,7.16136873264703,9.93238361714462,8.0061047519892,8.33675413761549,10.8692174226839,10.9350948472981,9.77243645959392,8.34896126783447,9.16345595195679,9.80537520115347,12.0116920568652,7.39786305009149,9.55525067433238,10.0390765814041,9.90517877254046,5.87497030999582,6.99723679234197,7.03837693880886,5.90531005120695,7.22284124221297,6.80258512171452,8.64147446695096,9.01373340962649,10.0790909810074,8.18387533764836,7.81947845330268,8.44548421874675,5.4893478143849,10.5978933900482
"POLA1",9.29125011790086,9.59851884157395,9.40175103453208,10.2520427337855,9.44054915274009,9.58254941912233,10.0299562241652,9.49358963670717,10.0209877549854,10.2527007295629,10.2973059399276,10.2445924788133,9.51719308434723,9.58994805836245,9.37686640332793,9.64437887546439,9.17223967352603,10.7482881154821,10.7003409100884,9.12570587526302,9.6602022454782,9.25052062557735,9.58463038903951,9.72306682589781,9.29564088811876,10.4676162398431,8.38473557169116,9.41825795856666,10.1387013943427,9.4292201625123,9.43288973795059,10.4393246886274,10.9541231412053,9.56377102925404,10.7354905240698,9.30170379094998,9.74087024793092,9.66091193937486,9.168685291595,9.73536925516118,10.1771384267656,10.3622569985947,8.75251848634272,9.24448949040819
"STAG2",11.5750180996746,11.9996126329881,12.1035845687843,12.4588121245277,11.9295023211141,11.9539753829752,12.6452254688793,11.7510831331048,12.3828244961952,12.7470262253966,12.7883049034065,11.8459068809766,11.939788003603,12.1344250706976,11.9333220907541,12.1116449951551,12.6499293597174,12.8903852263099,12.4180822650227,12.0987892695033,12.2896373131184,11.7728971743255,12.1735821457601,12.4295480781648,11.6126014689741,12.8905622315675,12.1620651502788,11.5649044389334,12.5722725193444,12.4805112536778,12.4252248311933,13.706042593065,13.2471331034547,13.1064345299645,13.6127967716385,11.8796757778433,12.913893893096,12.0855592987757,12.4981126426123,12.0964064034891,12.8839045551369,12.4478887147086,11.9847602601273,12.0074232456546
